frame_idx,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,label
261,426.2363,161.3176,2055.0,560.4848,122.2703,2071.0,663.4926,71.0581,2047.0,595.7492,-109.1217,1945.0,415.7712,-124.4927,1989.0,406.0863,157.7258,2142.0,345.6507,38.2838,2510.0,270.8286,-32.3656,2322.0,609.7935,-184.0049,1970.0,594.0062,-261.8962,1909.0,521.5134,-461.2455,1927.0,449.423,-159.3312,1981.0,304.1598,-242.8759,2063.0,168.8743,-368.9394,1303.0,437.4594,184.7948,1985.0,407.0396,191.6839,2059.0,517.3944,229.2697,2008.0,-1.0,-1.0,-1.0,2
262,428.7314,161.0036,2051.0,566.1037,122.0342,2067.0,654.4169,70.0861,2019.0,597.8933,-109.5144,1952.0,419.6723,-123.7416,1977.0,409.7528,156.4741,2125.0,336.011,33.2591,2440.0,271.9949,-32.505,2332.0,608.5554,-186.8196,1966.0,598.3519,-253.1379,1913.0,-1.0,-1.0,-1.0,459.2972,-160.5376,1996.0,309.2927,-244.2887,2075.0,169.0039,-369.2225,1304.0,440.6772,181.5757,1985.0,407.0396,191.6839,2059.0,515.3331,228.3563,2000.0,-1.0,-1.0,-1.0,2
263,420.4355,160.3756,2043.0,569.466,117.304,2043.0,655.0142,70.5027,2031.0,593.5103,-109.29,1948.0,422.2197,-124.4927,1989.0,511.1124,135.9668,2075.0,459.9384,-32.4745,2087.0,422.7242,-73.0892,2087.0,611.7423,-196.3846,1966.0,590.2358,-267.4907,1927.0,-1.0,-1.0,-1.0,483.4805,-172.8771,1989.0,308.1003,-243.3469,2067.0,268.2167,-555.3006,2019.0,437.5231,179.7043,2000.0,411.3039,187.2471,2047.0,515.9317,230.069,2015.0,-1.0,-1.0,-1.0,2
264,425.4066,161.0036,2051.0,568.3711,114.4372,2051.0,651.1441,70.0861,2019.0,594.729,-106.3488,1952.0,425.4439,-124.4927,1989.0,473.016,137.605,2100.0,374.0744,4.9629,2178.0,327.1598,-52.5216,2219.0,612.987,-196.7842,1970.0,594.524,-272.5819,1941.0,-1.0,-1.0,-1.0,483.4805,-169.6515,1989.0,306.9078,-242.405,2059.0,269.8109,-558.6011,2031.0,437.5231,179.7043,2000.0,412.1076,187.613,2051.0,511.0668,227.8996,1996.0,-1.0,-1.0,-1.0,2
265,425.3745,162.2596,2067.0,560.6384,110.2442,2035.0,646.5876,69.9473,2015.0,598.8122,-106.5122,1955.0,422.2355,-123.5539,1974.0,430.3136,150.5794,2091.0,346.5451,19.5297,2228.0,294.9792,-42.7976,2276.0,611.4887,-188.9448,1955.0,589.0106,-263.8169,1923.0,-1.0,-1.0,-1.0,477.032,-166.4258,1989.0,308.1003,-243.3469,2067.0,265.4687,-569.5238,2023.0,435.1495,180.0637,2004.0,412.9113,191.3115,2055.0,516.3637,228.813,2004.0,-1.0,-1.0,-1.0,2
266,423.7282,161.6316,2059.0,561.7404,110.4609,2039.0,650.4383,70.3638,2027.0,597.8933,-109.5144,1952.0,426.0819,-123.7416,1977.0,512.0977,136.2289,2079.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,616.1804,-193.5894,1970.0,593.0784,-265.9638,1916.0,-1.0,-1.0,-1.0,478.3338,-164.7592,2008.0,307.504,-242.8759,2063.0,270.9517,-564.0039,2015.0,434.281,182.9478,2000.0,410.3773,191.6839,2059.0,516.3637,228.813,2004.0,-1.0,-1.0,-1.0,2
267,427.8956,161.9456,2063.0,562.8171,111.3277,2055.0,650.4383,70.3638,2027.0,595.7492,-109.1217,1945.0,421.3706,-124.2424,1985.0,437.1119,149.4272,2075.0,333.1921,24.2752,2337.0,275.7752,-32.505,2332.0,616.1804,-187.1997,1970.0,595.2508,-265.5474,1913.0,522.3253,-461.9636,1930.0,475.0787,-164.7592,2008.0,306.9078,-242.405,2059.0,173.0988,-368.9394,1303.0,436.648,182.5819,1996.0,407.9856,193.8864,2047.0,524.6872,229.6122,2011.0,-1.0,-1.0,-1.0,2
268,436.23,161.3176,2055.0,558.3969,114.4372,2051.0,653.7241,70.3638,2027.0,594.729,-109.5144,1952.0,424.5547,-125.1812,2000.0,410.6697,155.5168,2112.0,337.7544,32.2913,2369.0,275.7752,-32.505,2332.0,619.8325,-192.5208,1992.0,598.3519,-262.445,1913.0,-1.0,-1.0,-1.0,471.8237,-164.7592,2008.0,306.9078,-242.405,2059.0,264.9438,-568.3977,2019.0,437.4594,184.7948,1985.0,406.3911,193.1287,2039.0,524.0092,231.1365,1996.0,-1.0,-1.0,-1.0,2
269,434.584,165.2912,2063.0,560.6261,114.214,2047.0,647.8712,70.0861,2019.0,595.643,-109.6827,1955.0,421.3126,-125.1812,2000.0,499.9184,137.1832,2043.0,468.0261,-8.6817,2063.0,453.7677,-72.1086,2059.0,612.987,-187.1997,1970.0,599.2902,-256.6421,1916.0,-1.0,-1.0,-1.0,476.4281,-164.1028,2000.0,306.9078,-242.405,2059.0,264.9438,-568.3977,2019.0,440.6772,194.4522,1985.0,405.5939,199.3503,2035.0,526.1882,233.9038,1992.0,-1.0,-1.0,-1.0,2
270,434.584,168.6369,2063.0,566.1037,118.682,2067.0,656.3042,77.242,2035.0,604.2218,-106.3488,1952.0,421.3126,-125.1812,2000.0,416.6423,153.0279,2125.0,344.3676,-2.1361,2214.0,316.7181,-53.1844,2247.0,618.3699,-191.0711,1977.0,598.3519,-262.445,1913.0,-1.0,-1.0,-1.0,465.7684,-167.0116,1996.0,306.9078,-242.405,2059.0,264.4189,-567.2716,2015.0,439.9294,193.7379,2011.0,407.9856,200.5258,2047.0,525.3957,236.7772,1989.0,-1.0,-1.0,-1.0,2
271,432.0561,170.9821,2051.0,561.6639,118.4524,2063.0,658.8843,77.5456,2043.0,620.9961,-103.3417,1955.0,436.5779,-123.992,1981.0,411.4475,152.3798,2116.0,328.1847,8.8773,2276.0,280.7842,-43.4557,2311.0,619.621,-194.6703,1981.0,560.0801,-419.0916,1920.0,-1.0,-1.0,-1.0,457.8895,-167.6809,2004.0,306.3116,-241.9341,2055.0,170.5929,-365.9817,1300.0,438.3409,191.6185,1989.0,404.7966,195.6647,2031.0,526.1882,237.1343,1992.0,-1.0,-1.0,-1.0,2
272,430.3709,163.6888,2043.0,562.753,122.0342,2067.0,657.5942,77.3938,2039.0,619.0911,-100.3762,1959.0,433.3666,-123.992,1981.0,405.328,157.4313,2138.0,340.7295,36.0417,2363.0,277.6374,-39.7938,2316.0,619.621,-194.6703,1981.0,572.5297,-322.5661,1920.0,-1.0,-1.0,-1.0,456.0616,-167.0116,1996.0,306.3116,-241.9341,2055.0,170.7241,-368.3731,1301.0,442.2312,185.4465,1992.0,404.7966,195.6647,2031.0,528.3014,234.8432,2000.0,-1.0,-1.0,-1.0,2
273,431.2135,164.0093,2047.0,568.3711,114.4372,2051.0,655.0142,77.0902,2031.0,591.3776,-105.7495,1941.0,420.47,-118.4569,1996.0,494.2941,139.3319,2075.0,469.1868,-29.0342,2083.0,399.6405,-63.5688,2108.0,616.1804,-193.5894,1970.0,383.7151,-330.4358,1353.0,-1.0,-1.0,-1.0,488.0989,-177.7849,2008.0,306.3116,-245.2668,2055.0,170.7241,-368.3731,1301.0,438.3981,189.8136,2004.0,408.7828,190.9391,2051.0,517.3944,232.5261,2008.0,-1.0,-1.0,-1.0,2
274,429.5282,160.0616,2039.0,566.1542,117.304,2043.0,653.7241,80.2256,2027.0,591.3776,-102.6017,1941.0,408.606,-120.1087,1970.0,497.6578,132.6018,2075.0,482.8598,-44.6899,2027.0,392.8062,-80.6619,2108.0,619.621,-201.0956,1981.0,371.003,-338.014,1331.0,-1.0,-1.0,-1.0,493.897,-179.5988,1992.0,306.3116,-248.5994,2055.0,265.9936,-570.6499,2027.0,438.3981,183.3137,2004.0,411.9718,189.0765,2067.0,511.6476,229.6122,2011.0,-1.0,-1.0,-1.0,2
275,435.4266,162.2596,2067.0,563.9444,120.8534,2047.0,658.3065,80.3839,2031.0,583.1375,-105.9674,1945.0,402.064,-121.0232,1985.0,422.7569,141.2792,2104.0,337.9703,5.111,2243.0,292.5168,-53.4211,2257.0,614.9293,-199.5729,1966.0,586.2904,-295.2235,1945.0,-1.0,-1.0,-1.0,478.3246,-168.9691,1981.0,303.5701,-245.7442,2059.0,262.9755,-560.9249,2004.0,436.0181,183.6796,2008.0,413.5662,193.1734,2075.0,515.9317,230.069,2015.0,-1.0,-1.0,-1.0,2
276,431.2135,160.6896,2047.0,561.7216,114.4372,2051.0,659.603,77.242,2035.0,589.4433,-105.9674,1945.0,408.4995,-121.0232,1985.0,405.5433,145.8604,2121.0,351.5163,51.964,2583.0,273.8831,-36.0379,2316.0,618.3699,-197.4834,1977.0,583.7606,-265.9638,1916.0,-1.0,-1.0,-1.0,466.6613,-157.5617,1959.0,303.5701,-245.7442,2059.0,259.4219,-567.3627,2027.0,439.8836,179.3449,1996.0,413.5662,193.1734,2075.0,519.6123,228.813,2004.0,-1.0,-1.0,-1.0,2
277,432.0561,161.0036,2051.0,560.6261,114.214,2047.0,659.603,73.9418,2035.0,582.9746,-108.5045,1934.0,411.7173,-121.0232,1985.0,413.9753,142.9579,2129.0,360.554,55.6095,2558.0,275.1839,-28.6615,2327.0,618.3699,-197.4834,1977.0,594.3165,-269.6328,1920.0,-1.0,-1.0,-1.0,464.432,-151.5165,1963.0,301.9821,-243.8178,2071.0,261.1525,-560.7361,2015.0,436.648,179.3449,1996.0,410.3773,188.3448,2059.0,518.5751,228.3563,2000.0,-1.0,-1.0,-1.0,2
278,428.7252,162.2596,2067.0,559.5306,110.6776,2043.0,656.3042,73.9418,2035.0,585.0847,-108.8973,1941.0,410.7632,-121.6939,1996.0,406.0863,154.2521,2142.0,356.1463,50.254,2498.0,275.1839,-24.8877,2327.0,618.3699,-191.0711,1977.0,600.5406,-271.0371,1930.0,-1.0,-1.0,-1.0,456.5078,-152.0568,1970.0,304.7496,-243.3469,2067.0,262.7078,-564.0754,2027.0,432.5439,178.9855,1992.0,408.7828,190.9391,2051.0,522.4645,223.5334,2015.0,-1.0,-1.0,-1.0,2
279,425.3745,162.2596,2067.0,559.5306,110.6776,2043.0,649.854,73.2151,2015.0,586.2904,-109.1217,1945.0,410.0579,-120.5355,1977.0,501.876,134.3942,2051.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,618.3699,-191.0711,1977.0,594.3165,-263.4053,1920.0,-1.0,-1.0,-1.0,458.0678,-154.7,1963.0,306.9078,-242.405,2059.0,261.671,-565.1235,2019.0,432.5439,182.216,1992.0,407.9856,193.8864,2047.0,512.091,225.1128,2000.0,-1.0,-1.0,-1.0,2
280,422.0238,162.2596,2067.0,556.1546,111.3277,2055.0,652.4341,73.5057,2023.0,588.4005,-109.5144,1952.0,409.3227,-121.2671,1989.0,424.4739,149.7153,2079.0,342.2623,38.3601,2515.0,264.7897,-33.0207,2369.0,610.8089,-186.5346,1963.0,594.0062,-258.8003,1909.0,337.5846,-359.7882,1278.0,453.3144,-152.0568,1970.0,301.9821,-243.8178,2071.0,262.1894,-562.9623,2023.0,432.5439,182.216,1992.0,411.9718,189.0765,2067.0,514.1393,222.7568,2008.0,-1.0,-1.0,-1.0,2
281,421.2072,161.9456,2063.0,551.6313,111.7611,2063.0,655.7135,73.5057,2023.0,582.9746,-108.5045,1934.0,408.606,-120.1087,1970.0,400.1705,153.3159,2129.0,335.8995,34.0497,2498.0,269.3648,-25.0482,2342.0,607.6268,-186.5346,1963.0,597.1007,-252.6086,1909.0,-1.0,-1.0,-1.0,454.2348,-149.1643,1974.0,303.7319,-245.2305,2083.0,267.1539,-556.3616,2011.0,430.1497,187.2153,2011.0,411.9718,189.0765,2067.0,509.8666,222.3131,2004.0,-1.0,-1.0,-1.0,2
282,421.2072,161.9456,2063.0,552.8234,111.3277,2055.0,651.8239,73.0697,2011.0,583.8789,-108.6728,1937.0,404.292,-121.6939,1996.0,396.2254,155.8364,2164.0,336.7063,34.1315,2504.0,269.5456,-28.4644,2311.0,616.4098,-185.0324,1981.0,598.3519,-259.3426,1913.0,-1.0,-1.0,-1.0,457.4348,-155.5669,1974.0,305.9291,-244.2887,2075.0,270.9517,-557.4683,2015.0,429.508,186.936,2008.0,414.3635,186.8027,2079.0,514.1393,226.0133,2008.0,-1.0,-1.0,-1.0,2
283,423.6572,162.8876,2075.0,552.7009,115.3299,2067.0,657.01,73.6511,2027.0,587.1947,-109.29,1948.0,403.4818,-121.45,1992.0,390.1088,159.714,2169.0,329.4589,33.8043,2480.0,268.7897,-28.7847,2337.0,609.7935,-190.3945,1970.0,600.5413,-260.2916,1920.0,-1.0,-1.0,-1.0,455.8456,-156.1185,1981.0,301.9821,-243.8178,2071.0,266.7554,-558.7881,2008.0,433.4096,183.954,2011.0,411.9718,185.7244,2067.0,516.3637,225.563,2004.0,-1.0,-1.0,-1.0,2
284,422.0238,162.2596,2067.0,554.9755,118.4524,2063.0,655.7135,76.7865,2023.0,588.4005,-106.3488,1952.0,405.1022,-118.6943,2000.0,410.5241,149.8633,2129.0,341.5471,38.7414,2540.0,275.2399,-28.2797,2296.0,605.3684,-186.8196,1966.0,597.4289,-260.2916,1920.0,507.9618,-460.2881,1923.0,456.9756,-164.1028,2000.0,303.5701,-242.405,2059.0,172.7002,-368.09,1300.0,431.901,186.5636,2004.0,405.5939,186.1494,2035.0,504.0148,222.9742,1981.0,-1.0,-1.0,-1.0,2
285,423.6572,162.8876,2075.0,552.7009,115.3299,2067.0,662.196,77.5456,2043.0,601.0575,-103.1832,1952.0,433.3666,-120.7794,1981.0,408.5509,144.7038,2155.0,333.5527,33.409,2451.0,276.4386,-28.4028,2306.0,605.3684,-190.008,1966.0,594.0062,-258.8003,1909.0,0.0,-0.0,0.0,464.0587,-176.5276,2031.0,304.1598,-242.8759,2063.0,266.5185,-571.776,2031.0,432.8335,193.1287,2039.0,413.5662,189.8083,2075.0,507.1372,227.2514,2019.0,-1.0,-1.0,-1.0,2
286,421.2072,165.2912,2063.0,551.4764,119.1414,2075.0,662.196,80.8588,2043.0,603.213,-100.3762,1959.0,428.6682,-121.2671,1989.0,400.6569,156.1965,2169.0,330.2559,29.8545,2486.0,267.3826,-36.6914,2358.0,601.0575,-188.6549,1952.0,597.1007,-261.8962,1909.0,-1.0,-1.0,-1.0,457.474,-176.5276,2031.0,306.9078,-242.405,2059.0,170.5929,-365.9817,1300.0,431.8609,191.2344,2019.0,411.1745,192.0563,2063.0,506.1325,226.8012,2015.0,-1.0,-1.0,-1.0,2
287,419.5738,167.9829,2055.0,552.5394,122.7426,2079.0,659.603,80.5422,2035.0,595.643,-100.1712,1955.0,420.47,-118.4569,1996.0,392.7175,155.8364,2164.0,327.8647,29.6383,2468.0,257.9754,-28.8463,2342.0,605.3684,-199.5729,1966.0,598.3519,-265.5474,1913.0,-1.0,-1.0,-1.0,465.5101,-182.3938,2023.0,307.504,-242.8759,2063.0,265.4687,-556.4008,2023.0,435.1338,191.2344,2019.0,412.769,189.4424,2071.0,507.1372,227.2514,2019.0,-1.0,-1.0,-1.0,2
288,420.3905,171.649,2059.0,552.5394,122.7426,2079.0,658.8843,80.8588,2043.0,592.4739,-100.1712,1955.0,411.7173,-121.0232,1985.0,390.1088,163.2315,2169.0,333.4791,33.8043,2480.0,263.8674,-17.3402,2327.0,604.2218,-194.9861,1952.0,548.735,-408.2565,1913.0,-1.0,-1.0,-1.0,466.0088,-178.0506,2011.0,306.9078,-242.405,2059.0,264.9438,-558.5749,2019.0,432.763,196.7053,2008.0,413.5662,199.9036,2075.0,505.1277,232.8735,2011.0,-1.0,-1.0,-1.0,2
289,421.2072,165.2912,2063.0,556.9792,122.9788,2083.0,659.603,80.5422,2035.0,587.1947,-99.8126,1948.0,409.3227,-121.2671,1989.0,400.0735,151.1303,2147.0,343.171,37.5669,2463.0,275.8392,-32.0729,2301.0,611.7423,-196.3846,1966.0,572.4989,-310.3553,1941.0,-1.0,-1.0,-1.0,477.6812,-178.7589,2019.0,305.3393,-243.8178,2071.0,264.9438,-558.5749,2019.0,432.763,196.7053,2008.0,407.9856,197.2061,2047.0,512.6653,233.3367,2015.0,-1.0,-1.0,-1.0,2
290,421.2072,165.2912,2063.0,556.0516,122.0342,2067.0,658.8843,80.8588,2043.0,589.3048,-100.1712,1955.0,405.1022,-121.9378,2000.0,467.9836,138.1292,2108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,608.5554,-196.3846,1966.0,585.2362,-293.1204,1952.0,-1.0,-1.0,-1.0,463.4597,-170.5897,2000.0,304.7496,-243.3469,2067.0,263.894,-559.6229,2011.0,431.901,193.0635,2004.0,412.769,192.801,2071.0,511.6476,229.6122,2011.0,-1.0,-1.0,-1.0,2
291,420.3905,161.6316,2059.0,553.7705,118.9117,2071.0,652.4341,80.0673,2023.0,580.739,-102.3903,1937.0,396.1667,-112.4318,2004.0,426.9777,141.5478,2108.0,325.208,8.8968,2281.0,287.0293,-20.878,2301.0,607.6268,-202.4519,1963.0,593.2988,-281.444,1937.0,-1.0,-1.0,-1.0,460.2176,-170.5897,2000.0,306.9078,-242.405,2059.0,264.4189,-564.0039,2015.0,432.763,193.4489,2008.0,411.9718,189.0765,2067.0,506.618,228.813,2004.0,-1.0,-1.0,-1.0,2
292,420.3905,168.3099,2059.0,553.7705,115.5531,2071.0,658.8843,80.8588,2043.0,587.0189,-102.3903,1937.0,414.8285,-115.4508,2000.0,416.7263,144.9664,2108.0,330.5618,16.1951,2267.0,283.9149,-24.6631,2306.0,603.213,-198.8623,1959.0,590.2358,-276.866,1927.0,-1.0,-1.0,-1.0,467.351,-173.2339,2031.0,307.504,-242.8759,2063.0,258.3981,-565.1235,2019.0,434.2717,194.1233,2015.0,414.3635,193.5458,2079.0,512.4325,231.4391,2027.0,-1.0,-1.0,-1.0,2
293,417.7336,169.9448,2079.0,561.7404,110.4609,2039.0,654.2889,77.3938,2039.0,585.0847,-99.4539,1941.0,409.9777,-119.1691,2008.0,497.6578,132.6018,2075.0,472.5634,-22.2781,2083.0,-1.0,-1.0,-1.0,611.7423,-202.7613,1966.0,386.4788,-335.3192,1355.0,-1.0,-1.0,-1.0,479.1078,-180.5296,2039.0,306.9078,-242.405,2059.0,261.671,-565.1235,2019.0,435.9958,194.894,2023.0,407.6232,196.9174,2079.0,510.4101,230.5257,2019.0,-1.0,-1.0,-1.0,2
294,418.6731,172.3159,2067.0,566.1484,117.993,2055.0,650.4383,80.2256,2027.0,594.2833,-98.8903,1930.0,403.4676,-122.4255,2008.0,501.4951,130.2332,2091.0,487.6241,-31.8521,2047.0,378.86,-91.7855,2051.0,616.4098,-194.6703,1981.0,582.9746,-315.5088,1934.0,-1.0,-1.0,-1.0,485.687,-183.0087,2067.0,306.9078,-242.405,2059.0,258.3981,-565.1235,2019.0,433.4096,193.7379,2011.0,405.2704,195.7808,2067.0,516.7361,235.1895,2031.0,-1.0,-1.0,-1.0,2
295,417.7336,176.6879,2079.0,559.4023,118.682,2067.0,657.5942,87.3139,2039.0,601.0575,-93.6863,1952.0,411.5864,-121.9378,2000.0,427.7801,139.5053,2129.0,339.9867,23.9531,2306.0,275.2399,-28.2797,2296.0,611.9603,-187.8649,1977.0,589.0487,-274.8545,1913.0,-1.0,-1.0,-1.0,481.9275,-178.2659,2051.0,306.9078,-242.405,2059.0,258.3981,-561.8492,2019.0,427.8952,200.5258,2047.0,410.2026,196.5385,2075.0,509.1467,238.0136,2027.0,-1.0,-1.0,-1.0,2
296,415.3225,175.6681,2067.0,557.2372,121.5618,2059.0,655.5725,84.172,2043.0,604.4447,-94.2142,1963.0,411.7173,-121.0232,1985.0,468.8716,134.9662,2112.0,428.7615,-19.0543,2100.0,-1.0,-1.0,-1.0,612.987,-190.3945,1970.0,550.7429,-453.3425,1920.0,-1.0,-1.0,-1.0,484.7471,-179.3089,2063.0,306.9078,-242.405,2059.0,262.1894,-553.12,2023.0,426.8898,200.2605,2011.0,407.8303,195.4019,2063.0,516.7361,241.777,2031.0,-1.0,-1.0,-1.0,2
297,418.6731,175.6681,2067.0,561.7216,114.4372,2051.0,654.2889,84.0072,2039.0,594.729,-96.8519,1952.0,408.4995,-121.0232,1985.0,486.0699,122.9788,2083.0,480.4695,-28.6997,2059.0,443.7545,-78.7869,2059.0,618.3699,-200.6896,1977.0,542.5329,-439.2802,1913.0,-1.0,-1.0,-1.0,504.8124,-192.6915,2063.0,306.9078,-242.405,2059.0,260.6341,-556.3616,2011.0,428.6524,196.3135,2004.0,406.2488,194.6442,2055.0,509.8666,232.0629,2004.0,-1.0,-1.0,-1.0,2
298,427.0209,169.6178,2075.0,554.9755,118.4524,2063.0,656.3042,83.8424,2035.0,592.4739,-97.0008,1955.0,385.6497,-118.6943,2000.0,425.3255,136.3721,2134.0,344.3676,1.4544,2214.0,286.463,-49.9813,2267.0,617.4316,-203.5863,1974.0,589.4433,-310.9948,1945.0,-1.0,-1.0,-1.0,488.0913,-192.6915,2063.0,304.1598,-246.2216,2063.0,260.2453,-558.7881,2008.0,438.3981,196.3135,2004.0,410.2026,196.5385,2075.0,516.9558,233.7999,2019.0,-1.0,-1.0,-1.0,2
299,432.0439,166.8937,2083.0,554.84,122.5065,2075.0,662.196,84.172,2043.0,606.6001,-91.3554,1970.0,422.2197,-127.7184,1989.0,398.0709,155.1883,2155.0,331.8741,23.6415,2276.0,276.4386,-39.622,2306.0,609.7935,-199.979,1970.0,585.8934,-270.0541,1923.0,0.0,-0.0,0.0,474.351,-184.5576,2047.0,305.3393,-247.1764,2071.0,256.4783,-560.9249,2004.0,441.6467,186.5636,2004.0,411.7841,193.9182,2083.0,515.9317,236.6045,2015.0,-1.0,-1.0,-1.0,2
300,430.4036,161.6316,2059.0,544.749,122.5065,2075.0,660.8995,84.0072,2039.0,612.987,-91.3554,1970.0,420.47,-124.9309,1996.0,393.6248,156.1965,2169.0,328.7727,25.397,2445.0,278.9561,-17.3402,2327.0,607.6268,-196.0849,1963.0,597.4119,-255.3874,1930.0,-1.0,-1.0,-1.0,455.9707,-180.5296,2039.0,306.9078,-242.405,2059.0,165.4823,-366.1079,1293.0,436.648,189.0559,1996.0,409.4118,192.801,2071.0,518.1674,232.8735,2011.0,-1.0,-1.0,-1.0,2
301,424.5514,168.6369,2063.0,542.429,122.7426,2079.0,651.1441,83.1832,2019.0,592.4739,-93.8303,1955.0,410.7632,-121.6939,1996.0,394.0657,157.7807,2191.0,332.0557,25.345,2440.0,277.038,-20.9688,2311.0,608.7555,-197.4834,1977.0,596.1843,-262.8566,1916.0,-1.0,-1.0,-1.0,439.4442,-173.9162,2039.0,308.1003,-243.3469,2067.0,255.1252,-568.3977,2019.0,434.281,189.4347,2000.0,408.4074,197.2963,2083.0,521.2594,230.9824,2023.0,-1.0,-1.0,-1.0,2
302,430.3845,169.6178,2075.0,545.7992,122.7426,2079.0,657.01,83.5128,2027.0,605.3684,-94.3582,1966.0,408.3443,-121.9378,2000.0,392.4469,160.6712,2182.0,339.1304,33.1773,2434.0,282.0681,-20.7873,2291.0,614.2316,-197.1837,1974.0,561.1392,-439.2802,1913.0,-1.0,-1.0,-1.0,443.1894,-168.2667,2011.0,308.1003,-243.3469,2067.0,253.7352,-565.301,2008.0,433.4124,189.0559,1996.0,408.4074,197.2963,2083.0,522.2901,231.4391,2027.0,-1.0,-1.0,-1.0,2
303,434.5843,166.5732,2079.0,543.4726,122.9788,2083.0,655.7135,83.348,2023.0,611.7423,-97.5465,1966.0,413.9988,-121.6939,1996.0,391.9916,159.0513,2160.0,326.2337,24.6075,2369.0,275.8392,-24.6097,2301.0,606.3886,-198.8623,1959.0,588.0261,-321.1162,1930.0,-1.0,-1.0,-1.0,443.4296,-169.6054,2027.0,308.1003,-246.699,2067.0,256.4783,-564.1749,2004.0,434.281,189.4347,2000.0,408.6211,195.7808,2067.0,521.2594,230.9824,2023.0,-1.0,-1.0,-1.0,2
304,427.0591,163.6888,2043.0,552.5394,122.7426,2079.0,657.5942,84.0072,2039.0,608.3196,-97.0008,1955.0,422.2197,-121.2671,1989.0,468.8716,138.3913,2112.0,471.8897,-19.0089,2095.0,385.9719,-70.406,2108.0,603.213,-198.8623,1959.0,588.0261,-277.297,1930.0,-1.0,-1.0,-1.0,452.826,-167.0116,1996.0,306.9078,-245.7442,2059.0,260.6341,-566.1455,2011.0,434.281,189.4347,2000.0,408.6211,192.4287,2067.0,520.2287,230.5257,2019.0,-1.0,-1.0,-1.0,2
305,421.2072,182.0194,2063.0,560.3558,122.9788,2083.0,654.2889,84.0072,2039.0,602.055,-102.8131,1945.0,418.9954,-121.2671,1989.0,492.2662,133.8798,2095.0,508.5255,-25.262,2051.0,420.9407,-73.9647,2112.0,608.3196,-188.9448,1955.0,558.9133,-452.3981,1916.0,-1.0,-1.0,-1.0,459.2972,-163.7746,1996.0,305.3393,-243.8178,2071.0,260.6341,-566.1455,2011.0,429.5675,211.3075,2055.0,-1.0,-1.0,-1.0,487.1266,228.813,2004.0,-1.0,-1.0,-1.0,2
306,416.307,179.9019,2039.0,568.3711,121.0895,2051.0,656.856,84.3368,2047.0,593.5103,-102.9717,1948.0,395.6284,-121.0232,1985.0,526.5895,129.7349,2083.0,505.5502,-31.7276,2039.0,392.2761,-83.2429,2087.0,615.1651,-200.6896,1977.0,372.4984,-333.3322,1321.0,-1.0,-1.0,-1.0,478.6276,-175.8323,2023.0,304.7496,-243.3469,2067.0,261.671,-568.3977,2019.0,431.1353,208.8396,2031.0,406.2488,207.9748,2055.0,510.8843,232.5261,2008.0,-1.0,-1.0,-1.0,2
307,416.307,176.5951,2039.0,568.3711,117.7634,2051.0,651.7218,83.6776,2031.0,593.6861,-100.3762,1959.0,401.8601,-121.9378,2000.0,510.1271,118.9117,2071.0,497.5789,-35.1718,2047.0,377.7324,-85.6312,2063.0,622.1233,-198.6821,1989.0,377.1353,-334.8242,1353.0,-1.0,-1.0,-1.0,477.228,-176.5276,2031.0,306.9078,-242.405,2059.0,260.2453,-565.301,2008.0,427.843,208.8396,2031.0,407.0396,205.0405,2059.0,496.3333,233.3367,2015.0,-1.0,-1.0,-1.0,2
308,418.7571,180.9606,2051.0,567.2627,114.214,2047.0,655.5725,84.172,2043.0,592.4739,-100.1712,1955.0,390.5654,-118.2195,1992.0,529.9661,122.9788,2083.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,604.2218,-188.6549,1952.0,587.1947,-298.838,1948.0,359.8092,-353.0171,1276.0,460.9107,-169.6515,1989.0,301.3989,-243.3469,2067.0,259.7269,-564.1749,2004.0,431.8609,207.6057,2019.0,410.2026,206.6338,2075.0,509.3989,236.6045,2015.0,-1.0,-1.0,-1.0,2
309,422.905,177.9809,2055.0,550.4133,118.9117,2071.0,650.4383,83.5128,2027.0,598.0804,-100.5812,1963.0,396.4257,-121.2671,1989.0,411.4475,148.9482,2116.0,328.9257,25.1061,2417.0,275.1839,-32.4353,2327.0,608.5554,-186.8196,1966.0,593.0784,-265.9638,1916.0,360.264,-351.3392,1285.0,444.7894,-159.9746,1989.0,304.1598,-242.8759,2063.0,168.6151,-368.3731,1301.0,430.1497,200.2605,2011.0,407.8303,202.0932,2063.0,508.8489,234.8432,2000.0,-1.0,-1.0,-1.0,2
